,V1,V2,V3,V4,pstar
3430,THYM,B cell_MCPCOUNTER,0.033,0.72446572769205,
3431,THYM,Monocyte_MCPCOUNTER,-0.304,0.000771942299162657,***
3432,THYM,Macrophage/Monocyte_MCPCOUNTER,-0.304,0.000771942299162657,***
3433,THYM,Myeloid dendritic cell_MCPCOUNTER,0.824,1.36122657544261e-30,***
3434,THYM,Neutrophil_MCPCOUNTER,-0.183,0.0460731138727151,*
3435,THYM,Endothelial cell_MCPCOUNTER,-0.332,0.000221095444312832,***
3436,THYM,Myeloid dendritic cell activated_XCELL,-0.276,0.00237148755760482,**
3437,THYM,B cell_XCELL,-0.157,0.0881213351872046,
3438,THYM,T cell CD4+ memory_XCELL,0.571,1.17283916409091e-11,***
3439,THYM,T cell CD4+ naive_XCELL,0.53,5.59036937192274e-10,***
3440,THYM,T cell CD4+ (non-regulatory)_XCELL,0.703,5.10410450359326e-19,***
3441,THYM,T cell CD4+ central memory_XCELL,-0.36,5.8455720066118e-05,***
3442,THYM,T cell CD4+ effector memory_XCELL,0.722,2.06411065843697e-20,***
3443,THYM,T cell CD8+ naive_XCELL,0.699,9.78404132303224e-19,***
3444,THYM,T cell CD8+_XCELL,0.467,8.68833765083512e-08,***
3445,THYM,T cell CD8+ central memory_XCELL,0.276,0.00234170564383634,**
3446,THYM,T cell CD8+ effector memory_XCELL,-0.257,0.00482417159232416,**
3447,THYM,Class-switched memory B cell_XCELL,-0.409,3.8765516656782e-06,***
3448,THYM,Common lymphoid progenitor_XCELL,0.68,1.94639563282341e-17,***
3449,THYM,Common myeloid progenitor_XCELL,-0.391,1.08770116887693e-05,***
3450,THYM,Myeloid dendritic cell_XCELL,0.416,2.59785676820448e-06,***
3451,THYM,Endothelial cell_XCELL,-0.489,1.65348070154197e-08,***
3452,THYM,Eosinophil_XCELL,-0.443,4.63812641819902e-07,***
3453,THYM,Granulocyte-monocyte progenitor_XCELL,0.547,1.2805807026757e-10,***
3454,THYM,Hematopoietic stem cell_XCELL,-0.268,0.00326413802567206,**
3455,THYM,Macrophage_XCELL,-0.454,2.22309556413595e-07,***
3456,THYM,Macrophage M1_XCELL,-0.51,3.01616357378893e-09,***
3457,THYM,Macrophage M2_XCELL,-0.46,1.40422489803422e-07,***
3458,THYM,Mast cell_XCELL,-0.174,0.0590683468134905,
3459,THYM,B cell memory_XCELL,-0.353,8.3791377557958e-05,***
3460,THYM,Monocyte_XCELL,-0.431,9.92856075280915e-07,***
3461,THYM,B cell naive_XCELL,-0.211,0.0211981591929446,*
3462,THYM,Neutrophil_XCELL,-0.122,0.185787477282427,
3463,THYM,NK cell_XCELL,-0.43,1.05116140134923e-06,***
3464,THYM,T cell NK_XCELL,-0.333,0.000218521840824729,***
3465,THYM,Plasmacytoid dendritic cell_XCELL,-0.154,0.0949230698369392,
3466,THYM,B cell plasma_XCELL,-0.444,4.1225712138757e-07,***
3467,THYM,T cell gamma delta_XCELL,0.662,2.38422827879362e-16,***
3468,THYM,T cell CD4+ Th1_XCELL,-0.084,0.360914522037387,
3469,THYM,T cell CD4+ Th2_XCELL,0.606,2.9690907504035e-13,***
3470,THYM,T cell regulatory (Tregs)_XCELL,-0.153,0.0956378346582326,
3471,THYM,immune score_XCELL,0.26,0.00433091360550345,**
3472,THYM,stroma score_XCELL,-0.489,1.69994572725575e-08,***
3473,THYM,microenvironment score_XCELL,0.153,0.0965143631708299,
3474,THYM,B cell_EPIC,-0.312,0.000548012246988806,***
3475,THYM,T cell CD4+_EPIC,-0.38,2.02137736057885e-05,***
3476,THYM,T cell CD8+_EPIC,0.76,1.14608183455869e-23,***
3477,THYM,Endothelial cell_EPIC,-0.46,1.46468139055841e-07,***
3478,THYM,Macrophage_EPIC,-0.42,1.99549796622689e-06,***
3479,THYM,NK cell_EPIC,-0.298,0.000980806307487442,***
3480,THYM,uncharacterized cell_EPIC,-0.719,3.30604884040315e-20,***
3481,UCEC,B cell_TIMER,-0.106,0.013566167599394,*
3482,UCEC,T cell CD4+_TIMER,-0.255,1.65134025824514e-09,***
3483,UCEC,T cell CD8+_TIMER,-0.01,0.820059184060067,
3484,UCEC,Neutrophil_TIMER,-0.05,0.242096517611904,
3485,UCEC,Macrophage_TIMER,-0.072,0.095656015797367,
3486,UCEC,Myeloid dendritic cell_TIMER,-0.017,0.690227262710867,
3487,UCEC,B cell naive_CIBERSORT,0.205,1.40787107153301e-06,***
3488,UCEC,B cell memory_CIBERSORT,-0.096,0.024557473092115,*
3489,UCEC,B cell plasma_CIBERSORT,0.095,0.0265964871910884,*
3490,UCEC,T cell CD8+_CIBERSORT,-0.245,7.27607897367944e-09,***
3491,UCEC,T cell CD4+ naive_CIBERSORT,-0.003,0.952190509866482,
3492,UCEC,T cell CD4+ memory resting_CIBERSORT,0.052,0.22293098694913,
3493,UCEC,T cell CD4+ memory activated_CIBERSORT,-0.058,0.179644198758164,
3494,UCEC,T cell follicular helper_CIBERSORT,0.128,0.0027252969878516,**
3495,UCEC,T cell regulatory (Tregs)_CIBERSORT,-0.44,4.31213228565908e-27,***
3496,UCEC,T cell gamma delta_CIBERSORT,0.049,0.252392049498951,
3497,UCEC,NK cell resting_CIBERSORT,-0.031,0.477720723848232,
3498,UCEC,NK cell activated_CIBERSORT,-0.041,0.343966147927683,
3499,UCEC,Monocyte_CIBERSORT,-0.029,0.502569720749698,
3500,UCEC,Macrophage M0_CIBERSORT,-0.055,0.203678543617218,
3501,UCEC,Macrophage M1_CIBERSORT,0.054,0.212059513949852,
3502,UCEC,Macrophage M2_CIBERSORT,0.136,0.00145774238175946,**
3503,UCEC,Myeloid dendritic cell resting_CIBERSORT,0.007,0.86790869513946,
3504,UCEC,Myeloid dendritic cell activated_CIBERSORT,0.202,1.99408710494959e-06,***
3505,UCEC,Mast cell activated_CIBERSORT,0.073,0.0913929212723248,
3506,UCEC,Mast cell resting_CIBERSORT,0.081,0.0580506909610484,
3507,UCEC,Eosinophil_CIBERSORT,0.018,0.680026764848575,
3508,UCEC,Neutrophil_CIBERSORT,-0.063,0.143425997996984,
3509,UCEC,B cell naive_CIBERSORT-ABS,0.162,0.000156053559447722,***
3510,UCEC,B cell memory_CIBERSORT-ABS,-0.086,0.0440439951086113,*
3511,UCEC,B cell plasma_CIBERSORT-ABS,0.027,0.529561800368509,
3512,UCEC,T cell CD8+_CIBERSORT-ABS,-0.189,9.18427303456767e-06,***
3513,UCEC,T cell CD4+ naive_CIBERSORT-ABS,-0.038,0.382222433211885,
3514,UCEC,T cell CD4+ memory resting_CIBERSORT-ABS,0.013,0.765314699681717,
3515,UCEC,T cell CD4+ memory activated_CIBERSORT-ABS,-0.083,0.0528190298417281,
3516,UCEC,T cell follicular helper_CIBERSORT-ABS,0.071,0.0963486288250117,
3517,UCEC,T cell regulatory (Tregs)_CIBERSORT-ABS,-0.363,2.34918302274459e-18,***
3518,UCEC,T cell gamma delta_CIBERSORT-ABS,0.015,0.733524661955908,
3519,UCEC,NK cell resting_CIBERSORT-ABS,-0.048,0.266000590924304,
3520,UCEC,NK cell activated_CIBERSORT-ABS,-0.08,0.0628473982476583,
3521,UCEC,Monocyte_CIBERSORT-ABS,-0.011,0.795215434291682,
3522,UCEC,Macrophage M0_CIBERSORT-ABS,-0.085,0.0489264160683644,*
3523,UCEC,Macrophage M1_CIBERSORT-ABS,0.007,0.874021620433992,
3524,UCEC,Macrophage M2_CIBERSORT-ABS,0.057,0.184056023595619,
3525,UCEC,Myeloid dendritic cell resting_CIBERSORT-ABS,0.005,0.903320057867771,
3526,UCEC,Myeloid dendritic cell activated_CIBERSORT-ABS,0.185,1.46242839316571e-05,***
3527,UCEC,Mast cell activated_CIBERSORT-ABS,0.049,0.259006942239853,
3528,UCEC,Mast cell resting_CIBERSORT-ABS,0.023,0.597481685671643,
3529,UCEC,Eosinophil_CIBERSORT-ABS,0.012,0.78818813793144,
3530,UCEC,Neutrophil_CIBERSORT-ABS,-0.072,0.091921320079658,
3531,UCEC,B cell_QUANTISEQ,0.044,0.310016674356092,
3532,UCEC,Macrophage M1_QUANTISEQ,-0.092,0.0321712591723614,*
3533,UCEC,Macrophage M2_QUANTISEQ,-0.161,0.000160717409641701,***
3534,UCEC,Monocyte_QUANTISEQ,0.131,0.00227641906506845,**
3535,UCEC,Neutrophil_QUANTISEQ,-0.162,0.000145901085506741,***
3536,UCEC,NK cell_QUANTISEQ,0.095,0.0261741474556019,*
3537,UCEC,T cell CD4+ (non-regulatory)_QUANTISEQ,0.049,0.256164834268664,
3538,UCEC,T cell CD8+_QUANTISEQ,-0.122,0.00457200747819386,**
3539,UCEC,T cell regulatory (Tregs)_QUANTISEQ,-0.061,0.154490171377726,
3540,UCEC,Myeloid dendritic cell_QUANTISEQ,0.234,3.52244105598572e-08,***
3541,UCEC,uncharacterized cell_QUANTISEQ,0.026,0.547989314025988,
3542,UCEC,T cell_MCPCOUNTER,0.014,0.737325273836277,
3543,UCEC,T cell CD8+_MCPCOUNTER,-0.077,0.0733336436167745,
3544,UCEC,cytotoxicity score_MCPCOUNTER,-0.053,0.213636258798085,
3545,UCEC,NK cell_MCPCOUNTER,-0.105,0.0140657149717858,*
3546,UCEC,B cell_MCPCOUNTER,-0.173,4.93932635676695e-05,***
3547,UCEC,Monocyte_MCPCOUNTER,-0.063,0.144646735559189,
3548,UCEC,Macrophage/Monocyte_MCPCOUNTER,-0.063,0.144646735559189,
3549,UCEC,Myeloid dendritic cell_MCPCOUNTER,-0.085,0.0489181795022294,*
3550,UCEC,Neutrophil_MCPCOUNTER,-0.034,0.424384129207002,
3551,UCEC,Endothelial cell_MCPCOUNTER,-0.09,0.0361081281698695,*
3552,UCEC,Myeloid dendritic cell activated_XCELL,-0.238,1.89703527964173e-08,***
3553,UCEC,B cell_XCELL,-0.191,7.34378374497794e-06,***
3554,UCEC,T cell CD4+ memory_XCELL,0.203,1.74462967106463e-06,***
3555,UCEC,T cell CD4+ naive_XCELL,-0.301,7.62712485062e-13,***
3556,UCEC,T cell CD4+ (non-regulatory)_XCELL,-0.005,0.908685589642439,
3557,UCEC,T cell CD4+ central memory_XCELL,-0.469,5.37833536149317e-31,***
3558,UCEC,T cell CD4+ effector memory_XCELL,-0.448,3.82440554733435e-28,***
3559,UCEC,T cell CD8+ naive_XCELL,0.335,1.02406958034495e-15,***
3560,UCEC,T cell CD8+_XCELL,-0.215,4.31749864749886e-07,***
3561,UCEC,T cell CD8+ central memory_XCELL,-0.232,4.26318689302181e-08,***
3562,UCEC,T cell CD8+ effector memory_XCELL,-0.173,5.08926014492645e-05,***
3563,UCEC,Class-switched memory B cell_XCELL,-0.432,4.64699259106942e-26,***
3564,UCEC,Common lymphoid progenitor_XCELL,0.699,5.72894087157002e-81,***
3565,UCEC,Common myeloid progenitor_XCELL,-0.303,5.31763560907517e-13,***
3566,UCEC,Myeloid dendritic cell_XCELL,-0.271,1.41072495015349e-10,***
3567,UCEC,Endothelial cell_XCELL,-0.37,4.62200268400339e-19,***
3568,UCEC,Eosinophil_XCELL,-0.434,2.18333177084436e-26,***
3569,UCEC,Granulocyte-monocyte progenitor_XCELL,0.073,0.0911131323335264,
3570,UCEC,Hematopoietic stem cell_XCELL,-0.076,0.0752393299525813,
3571,UCEC,Macrophage_XCELL,-0.118,0.00582611492738858,**
3572,UCEC,Macrophage M1_XCELL,-0.183,1.84015246940552e-05,***
3573,UCEC,Macrophage M2_XCELL,-0.178,3.17407640203357e-05,***
3574,UCEC,Mast cell_XCELL,0.247,5.35992226115433e-09,***
3575,UCEC,B cell memory_XCELL,-0.176,3.8526281624033e-05,***
3576,UCEC,Monocyte_XCELL,-0.146,0.000653998650846829,***
3577,UCEC,B cell naive_XCELL,0.016,0.716373487667468,
3578,UCEC,Neutrophil_XCELL,-0.097,0.0241701764493289,*
3579,UCEC,NK cell_XCELL,-0.026,0.54773565775039,
3580,UCEC,T cell NK_XCELL,-0.476,4.52364848942564e-32,***
3581,UCEC,Plasmacytoid dendritic cell_XCELL,-0.147,0.000572768408132295,***
3582,UCEC,B cell plasma_XCELL,-0.064,0.137984306459233,
3583,UCEC,T cell gamma delta_XCELL,-0.021,0.622437521239155,
3584,UCEC,T cell CD4+ Th1_XCELL,-0.199,2.80474222757219e-06,***
3585,UCEC,T cell CD4+ Th2_XCELL,0.492,1.75004468276072e-34,***
3586,UCEC,T cell regulatory (Tregs)_XCELL,-0.16,0.00018563111280881,***
3587,UCEC,immune score_XCELL,-0.225,1.16875732987792e-07,***
3588,UCEC,stroma score_XCELL,-0.296,1.95341362936009e-12,***
3589,UCEC,microenvironment score_XCELL,-0.341,3.21336961124806e-16,***
3590,UCEC,B cell_EPIC,-0.208,9.65753368469708e-07,***
3591,UCEC,T cell CD4+_EPIC,-0.015,0.722411705204952,
3592,UCEC,T cell CD8+_EPIC,-0.121,0.00478211292007714,**
3593,UCEC,Endothelial cell_EPIC,-0.395,9.62264531028867e-22,***
3594,UCEC,Macrophage_EPIC,-0.159,0.000190520538190601,***
3595,UCEC,NK cell_EPIC,-0.058,0.178657189347002,
3596,UCEC,uncharacterized cell_EPIC,0.315,5.85359834845885e-14,***
3597,UCS,B cell_TIMER,-0.142,0.296870004449199,
3598,UCS,T cell CD4+_TIMER,-0.127,0.351544402688806,
3599,UCS,T cell CD8+_TIMER,0.15,0.271134775208069,
3600,UCS,Neutrophil_TIMER,0.027,0.840606447999112,
3601,UCS,Macrophage_TIMER,0.074,0.588425102924734,
3602,UCS,Myeloid dendritic cell_TIMER,-0.159,0.242033158457911,
3603,UCS,B cell naive_CIBERSORT,0.086,0.528263146652783,
3604,UCS,B cell memory_CIBERSORT,-0.065,0.635313055957268,
3605,UCS,B cell plasma_CIBERSORT,-0.019,0.887033580931481,
3606,UCS,T cell CD8+_CIBERSORT,0.068,0.618526657465781,
3607,UCS,T cell CD4+ naive_CIBERSORT,0.069,0.615847724191848,
3608,UCS,T cell CD4+ memory resting_CIBERSORT,-0.088,0.517842687319237,
3609,UCS,T cell CD4+ memory activated_CIBERSORT,0.065,0.633174249328987,
3610,UCS,T cell follicular helper_CIBERSORT,0.064,0.636733927988901,
3611,UCS,T cell regulatory (Tregs)_CIBERSORT,-0.239,0.0763583128403365,
3612,UCS,T cell gamma delta_CIBERSORT,0.024,0.85893581786746,
3613,UCS,NK cell resting_CIBERSORT,0.041,0.764428173719683,
3614,UCS,NK cell activated_CIBERSORT,-0.015,0.91498669408194,
3615,UCS,Monocyte_CIBERSORT,-0.112,0.409152064676166,
3616,UCS,Macrophage M0_CIBERSORT,0.152,0.26194556601941,
3617,UCS,Macrophage M1_CIBERSORT,0.017,0.900847483830076,
3618,UCS,Macrophage M2_CIBERSORT,-0.098,0.474406514055212,
3619,UCS,Myeloid dendritic cell resting_CIBERSORT,0.156,0.250140405853574,
3620,UCS,Myeloid dendritic cell activated_CIBERSORT,-0.264,0.0488902071984418,*
3621,UCS,Mast cell activated_CIBERSORT,-0.146,0.284143215863587,
3622,UCS,Mast cell resting_CIBERSORT,0.093,0.49584337204194,
3624,UCS,Neutrophil_CIBERSORT,-0.108,0.428389394638603,
3625,UCS,B cell naive_CIBERSORT-ABS,0.123,0.367716630746896,
3626,UCS,B cell memory_CIBERSORT-ABS,-0.035,0.795198682290432,
3627,UCS,B cell plasma_CIBERSORT-ABS,-0.017,0.898516376662446,
3628,UCS,T cell CD8+_CIBERSORT-ABS,-0.047,0.72836082636692,
3629,UCS,T cell CD4+ naive_CIBERSORT-ABS,0.064,0.637657344042278,
3630,UCS,T cell CD4+ memory resting_CIBERSORT-ABS,-0.229,0.0892070750291367,
3631,UCS,T cell CD4+ memory activated_CIBERSORT-ABS,0.069,0.61565322562892,
3632,UCS,T cell follicular helper_CIBERSORT-ABS,0.001,0.991829395304996,
3633,UCS,T cell regulatory (Tregs)_CIBERSORT-ABS,-0.266,0.047466079453289,*
3634,UCS,T cell gamma delta_CIBERSORT-ABS,0.049,0.719905513675606,
3635,UCS,NK cell resting_CIBERSORT-ABS,0.013,0.925756224203568,
3636,UCS,NK cell activated_CIBERSORT-ABS,-0.084,0.539615509250765,
3637,UCS,Monocyte_CIBERSORT-ABS,-0.2,0.140254938388275,
3638,UCS,Macrophage M0_CIBERSORT-ABS,0.076,0.575223042914227,
3639,UCS,Macrophage M1_CIBERSORT-ABS,-0.067,0.623432512964117,
3640,UCS,Macrophage M2_CIBERSORT-ABS,-0.124,0.363491705450423,
3641,UCS,Myeloid dendritic cell resting_CIBERSORT-ABS,0.142,0.296517437632324,
3642,UCS,Myeloid dendritic cell activated_CIBERSORT-ABS,-0.233,0.0836751705781735,
3643,UCS,Mast cell activated_CIBERSORT-ABS,-0.235,0.0809730925271945,
3644,UCS,Mast cell resting_CIBERSORT-ABS,0.045,0.74340878215078,
3646,UCS,Neutrophil_CIBERSORT-ABS,-0.098,0.471569130033539,
3647,UCS,B cell_QUANTISEQ,0.117,0.38997123315768,
3648,UCS,Macrophage M1_QUANTISEQ,-0.05,0.714023182947298,
3649,UCS,Macrophage M2_QUANTISEQ,-0.103,0.449628826498284,
3650,UCS,Monocyte_QUANTISEQ,0.176,0.194588020644692,
3651,UCS,Neutrophil_QUANTISEQ,-0.079,0.564158892971504,
3652,UCS,NK cell_QUANTISEQ,-0.114,0.4014507801206,
3653,UCS,T cell CD4+ (non-regulatory)_QUANTISEQ,0.078,0.565641618234228,
3654,UCS,T cell CD8+_QUANTISEQ,0.139,0.305940040967857,
3655,UCS,T cell regulatory (Tregs)_QUANTISEQ,-0.223,0.099108589659884,
3656,UCS,Myeloid dendritic cell_QUANTISEQ,-0.154,0.256076132505455,
3657,UCS,uncharacterized cell_QUANTISEQ,-0.072,0.598037302565519,
3658,UCS,T cell_MCPCOUNTER,-0.001,0.99254806844889,
3659,UCS,T cell CD8+_MCPCOUNTER,0.139,0.308246550087219,
3660,UCS,cytotoxicity score_MCPCOUNTER,0.036,0.792104707500374,
3661,UCS,NK cell_MCPCOUNTER,-0.081,0.553086607006378,
3662,UCS,B cell_MCPCOUNTER,-0.12,0.380357920649015,
3663,UCS,Monocyte_MCPCOUNTER,-0.3,0.0245251484430187,*
3664,UCS,Macrophage/Monocyte_MCPCOUNTER,-0.3,0.0245251484430187,*
3665,UCS,Myeloid dendritic cell_MCPCOUNTER,-0.087,0.522708783949001,
3666,UCS,Neutrophil_MCPCOUNTER,0.029,0.83039372154884,
3667,UCS,Endothelial cell_MCPCOUNTER,0.023,0.863654545965047,
3668,UCS,Myeloid dendritic cell activated_XCELL,-0.105,0.439232303556298,
3669,UCS,B cell_XCELL,0.045,0.74319767049635,
3670,UCS,T cell CD4+ memory_XCELL,0.022,0.872452684051641,
3671,UCS,T cell CD4+ naive_XCELL,-0.057,0.676779204348035,
3672,UCS,T cell CD4+ (non-regulatory)_XCELL,-0.117,0.392160828272032,
3673,UCS,T cell CD4+ central memory_XCELL,-0.197,0.146487538824759,
3674,UCS,T cell CD4+ effector memory_XCELL,-0.139,0.307210869349,
3675,UCS,T cell CD8+ naive_XCELL,0.112,0.409759716722484,
3676,UCS,T cell CD8+_XCELL,-0.01,0.94374368771097,
3677,UCS,T cell CD8+ central memory_XCELL,-0.106,0.438086363776756,
3678,UCS,T cell CD8+ effector memory_XCELL,0.035,0.799400430589904,
3679,UCS,Class-switched memory B cell_XCELL,-0.063,0.644973779428366,
3680,UCS,Common lymphoid progenitor_XCELL,0.252,0.0609534408509024,
3681,UCS,Common myeloid progenitor_XCELL,-0.111,0.415900176435346,
3682,UCS,Myeloid dendritic cell_XCELL,-0.276,0.0398184527859521,*
3683,UCS,Endothelial cell_XCELL,-0.163,0.228702806820903,
3684,UCS,Eosinophil_XCELL,-0.157,0.24637878494369,
3685,UCS,Granulocyte-monocyte progenitor_XCELL,-0.143,0.29334404633199,
3686,UCS,Hematopoietic stem cell_XCELL,-0.078,0.567570789321616,
3687,UCS,Macrophage_XCELL,-0.112,0.411076712377459,
3688,UCS,Macrophage M1_XCELL,-0.148,0.276557129193218,
3689,UCS,Macrophage M2_XCELL,-0.098,0.473627600697577,
3690,UCS,Mast cell_XCELL,0.025,0.854165989202782,
3691,UCS,B cell memory_XCELL,0.096,0.479323723854184,
3692,UCS,Monocyte_XCELL,-0.164,0.228330742238206,
3693,UCS,B cell naive_XCELL,0.029,0.832960947976018,
3694,UCS,Neutrophil_XCELL,0.019,0.891481386202207,
3695,UCS,NK cell_XCELL,0.017,0.903429430805578,
3696,UCS,T cell NK_XCELL,-0.118,0.384600103126596,
3697,UCS,Plasmacytoid dendritic cell_XCELL,0.004,0.976878848525172,
3698,UCS,B cell plasma_XCELL,0.021,0.880013207833688,
3699,UCS,T cell gamma delta_XCELL,0.059,0.665934107001602,
3700,UCS,T cell CD4+ Th1_XCELL,-0.003,0.98411931593331,
3701,UCS,T cell CD4+ Th2_XCELL,0.213,0.114286744629615,
3702,UCS,T cell regulatory (Tregs)_XCELL,-0.155,0.253634664177091,
3703,UCS,immune score_XCELL,-0.104,0.445673769734246,
3704,UCS,stroma score_XCELL,-0.053,0.698428808329381,
3705,UCS,microenvironment score_XCELL,-0.107,0.432087885335236,
3706,UCS,B cell_EPIC,-0.089,0.51499863093945,
3707,UCS,T cell CD4+_EPIC,0.138,0.309189201075475,
3708,UCS,T cell CD8+_EPIC,0.175,0.197391855707749,
3709,UCS,Endothelial cell_EPIC,-0.184,0.174352068115256,
3710,UCS,Macrophage_EPIC,-0.183,0.175852014967077,
3711,UCS,NK cell_EPIC,-0.06,0.657886499620295,
3712,UCS,uncharacterized cell_EPIC,0.057,0.675418243150276,
3713,UVM,B cell_TIMER,0.065,0.568862822735646,
3714,UVM,T cell CD4+_TIMER,-0.332,0.0026054591650897,**
3715,UVM,T cell CD8+_TIMER,0.413,0.000141542265521486,***
3716,UVM,Neutrophil_TIMER,0.013,0.90603714075909,
3717,UVM,Macrophage_TIMER,-0.056,0.619960975577617,
3718,UVM,Myeloid dendritic cell_TIMER,-0.241,0.0314103379502706,*
3719,UVM,B cell naive_CIBERSORT,-0.14,0.215765827878127,
3720,UVM,B cell memory_CIBERSORT,-0.019,0.87017326930604,
3721,UVM,B cell plasma_CIBERSORT,0.099,0.38318495887802,
3722,UVM,T cell CD8+_CIBERSORT,0.308,0.00547262531783857,**
3723,UVM,T cell CD4+ naive_CIBERSORT,0.067,0.55760313624027,
3724,UVM,T cell CD4+ memory resting_CIBERSORT,-0.283,0.011057211981713,*
3725,UVM,T cell CD4+ memory activated_CIBERSORT,0.206,0.0667589081054556,
3726,UVM,T cell follicular helper_CIBERSORT,0.338,0.00214897329812895,**
3727,UVM,T cell regulatory (Tregs)_CIBERSORT,-0.258,0.0211117824602078,*
3728,UVM,T cell gamma delta_CIBERSORT,0.181,0.108896246942841,
3729,UVM,NK cell resting_CIBERSORT,-0.129,0.254774009003436,
3730,UVM,NK cell activated_CIBERSORT,0.147,0.19400689638791,
3731,UVM,Monocyte_CIBERSORT,-0.179,0.11288663549742,
3732,UVM,Macrophage M0_CIBERSORT,-0.02,0.858684721074901,
3733,UVM,Macrophage M1_CIBERSORT,0.236,0.0349930712043404,*
3734,UVM,Macrophage M2_CIBERSORT,-0.071,0.530248013813952,
3735,UVM,Myeloid dendritic cell resting_CIBERSORT,-0.072,0.524614924723003,
3737,UVM,Mast cell activated_CIBERSORT,-0.135,0.231804895997552,
3738,UVM,Mast cell resting_CIBERSORT,0.064,0.574272434159801,
3739,UVM,Eosinophil_CIBERSORT,0.035,0.760014804103749,
3740,UVM,Neutrophil_CIBERSORT,-0.199,0.0765338974601813,
3741,UVM,B cell naive_CIBERSORT-ABS,-0.023,0.841732193858791,
3742,UVM,B cell memory_CIBERSORT-ABS,0.069,0.544830630134796,
3743,UVM,B cell plasma_CIBERSORT-ABS,0.194,0.0848306779927157,
3744,UVM,T cell CD8+_CIBERSORT-ABS,0.351,0.00141334869209276,**
3745,UVM,T cell CD4+ naive_CIBERSORT-ABS,0.212,0.0590034278072449,
3746,UVM,T cell CD4+ memory resting_CIBERSORT-ABS,-0.041,0.720959704741239,
3747,UVM,T cell CD4+ memory activated_CIBERSORT-ABS,0.201,0.0739517316844679,
3748,UVM,T cell follicular helper_CIBERSORT-ABS,0.348,0.00154157885610974,**
3749,UVM,T cell regulatory (Tregs)_CIBERSORT-ABS,0.16,0.156996596667885,
3750,UVM,T cell gamma delta_CIBERSORT-ABS,0.287,0.00992789407033308,**
3751,UVM,NK cell resting_CIBERSORT-ABS,0.047,0.678127338283499,
3752,UVM,NK cell activated_CIBERSORT-ABS,0.3,0.00694892834425769,**
3753,UVM,Monocyte_CIBERSORT-ABS,-0.041,0.716288249758026,
3754,UVM,Macrophage M0_CIBERSORT-ABS,0.122,0.280290291990135,
3755,UVM,Macrophage M1_CIBERSORT-ABS,0.319,0.00390598832588004,**
3756,UVM,Macrophage M2_CIBERSORT-ABS,0.461,1.64429669301071e-05,***
3757,UVM,Myeloid dendritic cell resting_CIBERSORT-ABS,0.192,0.0871935358899147,
3759,UVM,Mast cell activated_CIBERSORT-ABS,0.064,0.572901193897524,
3760,UVM,Mast cell resting_CIBERSORT-ABS,0.137,0.223949389227355,
3761,UVM,Eosinophil_CIBERSORT-ABS,0.02,0.857979243973573,
3762,UVM,Neutrophil_CIBERSORT-ABS,-0.137,0.224351184077316,
3763,UVM,B cell_QUANTISEQ,0.357,0.00113467445583414,**
3764,UVM,Macrophage M1_QUANTISEQ,0.45,2.85983090770006e-05,***
3765,UVM,Macrophage M2_QUANTISEQ,0.048,0.669628180522597,
3766,UVM,Monocyte_QUANTISEQ,0.106,0.348633912875332,
3767,UVM,Neutrophil_QUANTISEQ,0.21,0.0610756081100502,
3768,UVM,NK cell_QUANTISEQ,0.258,0.0206593498133506,*
3769,UVM,T cell CD4+ (non-regulatory)_QUANTISEQ,-0.536,3.06351522768228e-07,***
3770,UVM,T cell CD8+_QUANTISEQ,0.332,0.0025906387583503,**
3771,UVM,T cell regulatory (Tregs)_QUANTISEQ,0.173,0.125083469294027,
3772,UVM,Myeloid dendritic cell_QUANTISEQ,0.179,0.111867019033157,
3773,UVM,uncharacterized cell_QUANTISEQ,-0.248,0.0263671736482773,*
3774,UVM,T cell_MCPCOUNTER,-0.247,0.0272999428228214,*
3775,UVM,T cell CD8+_MCPCOUNTER,0.299,0.00711277851930217,**
3776,UVM,cytotoxicity score_MCPCOUNTER,0.261,0.0195288323508619,*
3777,UVM,NK cell_MCPCOUNTER,0.204,0.070113907046764,
3778,UVM,B cell_MCPCOUNTER,0.084,0.459472186152222,
3779,UVM,Monocyte_MCPCOUNTER,0.394,0.00030284048802673,***
3780,UVM,Macrophage/Monocyte_MCPCOUNTER,0.394,0.00030284048802673,***
3781,UVM,Myeloid dendritic cell_MCPCOUNTER,0.489,4.18015404643072e-06,***
3782,UVM,Neutrophil_MCPCOUNTER,0.335,0.00239095738377907,**
3783,UVM,Endothelial cell_MCPCOUNTER,0.326,0.00316386686096846,**
3784,UVM,Myeloid dendritic cell activated_XCELL,0.107,0.346284087887599,
